,Obligor Name,County Code,County,State,CBSA,CBSA_title,Latitude,ZIP,Longitude
6721,,34031.0,"Passaic, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.9564,07506,-74.1569
6722,,22057.0,"Lafourche, LA",LA,26380.0,"Houma-Thibodaux, LA",29.7992,70301,-90.8096
6723,,21067.0,"Fayette, KY",KY,30460.0,"Lexington-Fayette, KY",38.0174,40502,-84.4854
6724,,15009.0,"Maui, HI",HI,27980.0,"Kahului-Wailuku-Lahaina, HI",20.7441,96753,-156.4475
6725,,39049.0,"Franklin, OH",OH,18140.0,"Columbus, OH",40.1146,43081,-82.9105
6726,,2170.0,"Matanuska-Susitna Borough, AK",AK,11260.0,"Anchorage, AK",61.6303,99645,-148.9872
6727,,36061.0,"New York, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.8662,10034,-73.9221
6728,,18097.0,"Marion, IN",IN,26900.0,"Indianapolis-Carmel-Anderson, IN",39.7886,46229,-85.9779
6729,,36059.0,"Nassau, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7245,11530,-73.6487
6730,,6059.0,"Orange, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.6295,92660,-117.8684
6731,,6081.0,"San Mateo, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.4245,94062,-122.296
6732,,25023.0,"Plymouth, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.2853,02045,-70.8754
6733,,53063.0,"Spokane, WA",WA,44060.0,"Spokane-Spokane Valley, WA",47.6634,99216,-117.2193
6734,,12061.0,"Indian River, FL",FL,42680.0,"Sebastian-Vero Beach, FL",27.6972,32967,-80.4416
6735,,8059.0,"Jefferson, CO",CO,19740.0,"Denver-Aurora-Lakewood, CO",39.592,80127,-105.1328
6736,,36013.0,"Chautauqua, NY",NY,27460.0,"Jamestown-Dunkirk-Fredonia, NY",42.1084,14710,-79.4056
6737,,25023.0,"Plymouth, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.1293,02370,-70.9133
6738,,23005.0,"Cumberland, ME",ME,38860.0,"Portland-South Portland, ME",44.052,04009,-70.7241
6739,,20057.0,"Ford, KS",KS,19980.0,"Dodge City, KS",37.7569,67801,-100.0241
6740,,35035.0,"Otero, NM",NM,10460.0,"Alamogordo, NM",32.8932,88310,-105.9485
6741,,47043.0,"Dickson, TN",TN,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",36.2326,37036,-87.2816
6742,,25003.0,"Berkshire, MA",MA,38340.0,"Pittsfield, MA",42.7089,01267,-73.2036
6743,,39153.0,"Summit, OH",OH,10420.0,"Akron, OH",41.0975,44278,-81.426
6744,,44007.0,"Providence, RI",RI,39300.0,"Providence-Warwick, RI-MA",41.7766,02910,-71.4383
6745,,37093.0,"Hoke, NC",NC,22180.0,"Fayetteville, NC",34.989,28376,-79.2228
6746,,48303.0,"Lubbock, TX",TX,31180.0,"Lubbock, TX",33.5659,79408,-101.9267
6747,,48199.0,"Hardin, TX",TX,13140.0,"Beaumont-Port Arthur, TX",30.2818,77657,-94.2191
6748,,25005.0,"Bristol, MA",MA,39300.0,"Providence-Warwick, RI-MA",42.059,02356,-71.1123
6749,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.9693,90602,-118.0337
6750,,6065.0,"Riverside, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",33.7207,92201,-116.2168
6751,,6047.0,"Merced, CA",CA,32900.0,"Merced, CA",37.2001,95322,-121.0047
6752,,48367.0,"Parker, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.7495,76087,-97.6894
6753,,8037.0,"Eagle, CO",CO,20780.0,"Edwards, CO",39.6341,81631,-106.7588
6754,,48139.0,"Ellis, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.4757,76065,-96.9936
6755,,12086.0,"Miami-Dade, FL",FL,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",25.768,33134,-80.2714
6756,,53005.0,"Benton, WA",WA,28420.0,"Kennewick-Richland, WA",46.2232,99350,-119.771
6757,,19187.0,"Webster, IA",IA,22700.0,"Fort Dodge, IA",42.5088,50501,-94.1807
6758,,36123.0,"Yates, NY",NY,40380.0,"Rochester, NY",42.6645,14527,-77.0569
6759,,41051.0,"Multnomah, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.5142,97233,-122.4985
6760,,26163.0,"Wayne, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.1949,48111,-83.4854
6761,,26163.0,"Wayne, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.3615,48150,-83.3649
6762,,12071.0,"Lee, FL",FL,15980.0,"Cape Coral-Fort Myers, FL",26.6265,33990,-81.9677
6763,,48141.0,"El Paso, TX",TX,21340.0,"El Paso, TX",31.7763,79902,-106.4932
6764,,26075.0,"Jackson, MI",MI,27100.0,"Jackson, MI",42.2739,49269,-84.5999
6765,,8113.0,"San Miguel, CO",CO,,,37.94,81435,-107.8214
6766,,25017.0,"Middlesex, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.219,01748,-71.5302
6767,,9005.0,"Litchfield, CT",CT,45860.0,"Torrington, CT",41.8131,06790,-73.1156
6768,,48145.0,"Falls, TX",TX,47380.0,"Waco, TX",31.1925,76656,-97.0581
6769,,26147.0,"St. Clair, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.9958,48060,-82.4599
6770,,13121.0,"Fulton, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.8713,30339,-84.4629
6771,,42019.0,"Butler, PA",PA,38300.0,"Pittsburgh, PA",40.8859,16001,-79.934
6772,,41067.0,"Washington, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.4963,97005,-122.8001
6773,,41047.0,"Marion, OR",OR,41420.0,"Salem, OR",45.2284,97002,-122.8039
6774,,36061.0,"New York, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7056,10005,-74.0083
6775,,36103.0,"Suffolk, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7548,11752,-73.1827
6776,,9009.0,"New Haven, CT",CT,35300.0,"New Haven-Milford, CT",41.3822,06473,-72.8585
6777,,48439.0,"Tarrant, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.84,76180,-97.225
6778,,6099.0,"Stanislaus, CA",CA,33700.0,"Modesto, CA",37.4826,95363,-121.1648
6779,,11001.0,"District of Columbia, DC",DC,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.891,20546,-77.0211
6780,,36025.0,"Delaware, NY",NY,,,42.0716,13755,-75.0152
6781,,26065.0,"Ingham, MI",MI,29620.0,"Lansing-East Lansing, MI",42.7388,48823,-84.4764
6782,,4013.0,"Maricopa, AZ",AZ,38060.0,"Phoenix-Mesa-Scottsdale, AZ",33.6013,85260,-111.8867
6783,,6065.0,"Riverside, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",33.9938,91752,-117.5236
6784,,13285.0,"Troup, GA",GA,29300.0,"LaGrange, GA",33.0243,30240,-85.0739
6785,,12005.0,"Bay, FL",FL,37460.0,"Panama City, FL",30.1606,32401,-85.6494
6786,,48203.0,"Harrison, TX",TX,32220.0,"Marshall, TX",32.5338,75670,-94.3619
6787,,41051.0,"Multnomah, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.4446,97086,-122.5372
6788,,42067.0,"Juniata, PA",PA,,,40.5727,17059,-77.3761
6789,,53033.0,"King, WA",WA,42660.0,"Seattle-Tacoma-Bellevue, WA",47.3866,98030,-122.2109
6790,,1039.0,"Covington, AL",AL,,,31.2799,36467,-86.2571
6791,,6073.0,"San Diego, CA",CA,41740.0,"San Diego-Carlsbad, CA",33.1072,92011,-117.2943
6792,,23031.0,"York, ME",ME,38860.0,"Portland-South Portland, ME",43.4935,04005,-70.4883
6793,,6025.0,"Imperial, CA",CA,20940.0,"El Centro, CA",32.6832,92231,-115.5028
6794,,42003.0,"Allegheny, PA",PA,38300.0,"Pittsburgh, PA",40.5,15108,-80.1996
6795,,24033.0,"Prince George's, MD",MD,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.9963,20740,-76.9299
6796,,45031.0,"Darlington, SC",SC,22500.0,"Florence, SC",34.3756,29550,-80.0842
6797,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",34.7131,93535,-117.8783
6798,,17031.0,"Cook, IL",IL,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",42.0765,60091,-87.7246
6799,,12097.0,"Osceola, FL",FL,36740.0,"Orlando-Kissimmee-Sanford, FL",28.248,34769,-81.2876
6800,,26015.0,"Barry, MI",MI,24340.0,"Grand Rapids-Wyoming, MI",42.6932,49333,-85.4759
6801,,12057.0,"Hillsborough, FL",FL,45300.0,"Tampa-St. Petersburg-Clearwater, FL",28.013,33563,-82.1339
6802,,6065.0,"Riverside, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",33.5578,92274,-116.1572
6803,,25005.0,"Bristol, MA",MA,39300.0,"Providence-Warwick, RI-MA",41.6338,02747,-70.9958
6804,,49035.0,"Salt Lake, UT",UT,41620.0,"Salt Lake City, UT",40.6226,84121,-111.7777
6805,,36055.0,"Monroe, NY",NY,40380.0,"Rochester, NY",43.1452,14610,-77.5495
6806,,6029.0,"Kern, CA",CA,12540.0,"Bakersfield, CA",35.3855,93305,-118.986
6807,,40143.0,"Tulsa, OK",OK,46140.0,"Tulsa, OK",36.1442,74120,-95.9734
6808,,8123.0,"Weld, CO",CO,24540.0,"Greeley, CO",40.108,80621,-104.8013
6809,,22051.0,"Jefferson Parish, LA",LA,35380.0,"New Orleans-Metairie, LA",29.9871,70001,-90.1695
6810,,36103.0,"Suffolk, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.843,11725,-73.2799
6811,,48383.0,"Reagan, TX",TX,,,31.417,76932,-101.5423
6812,,47009.0,"Blount, TN",TN,28940.0,"Knoxville, TN",35.7991,37804,-83.8852
6813,,12095.0,"Orange, FL",FL,36740.0,"Orlando-Kissimmee-Sanford, FL",28.5974,32792,-81.3036
6814,,4023.0,"Santa Cruz, AZ",AZ,35700.0,"Nogales, AZ",31.377,85621,-110.9435
6815,,19167.0,"Sioux, IA",IA,,,43.0814,51250,-96.18
6816,,48085.0,"Collin, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",33.2841,75454,-96.574
6817,,13045.0,"Carroll, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.6045,30116,-85.0499
6818,,24031.0,"Montgomery, MD",MD,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.978,20815,-77.082
6819,,53011.0,"Clark, WA",WA,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.6418,98660,-122.6801
6820,,37119.0,"Mecklenburg, NC",NC,16740.0,"Charlotte-Concord-Gastonia, NC-SC",35.1677,28211,-80.7932
6821,,42129.0,"Westmoreland, PA",PA,38300.0,"Pittsburgh, PA",40.3191,15642,-79.7205
6822,,9007.0,"Middlesex, CT",CT,25540.0,"Hartford-West Hartford-East Hartford, CT",41.2913,06475,-72.385
6823,,12086.0,"Miami-Dade, FL",FL,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",25.8301,33166,-80.2926
6824,,34029.0,"Ocean, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.0806,08742,-74.0595
6825,,40039.0,"Custer, OK",OK,48220.0,"Weatherford, OK",35.535,73096,-98.6996
6826,,34015.0,"Gloucester, NJ",NJ,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.7473,08080,-75.0899
6827,,41027.0,"Hood River, OR",OR,26220.0,"Hood River, OR",45.6711,97031,-121.5391
6828,,39049.0,"Franklin, OH",OH,18140.0,"Columbus, OH",39.8814,43123,-83.0839
6829,,37119.0,"Mecklenburg, NC",NC,16740.0,"Charlotte-Concord-Gastonia, NC-SC",35.26,28242,-80.8042
6830,,47179.0,"Washington, TN",TN,27740.0,"Johnson City, TN",36.3107,37604,-82.381
6831,,47179.0,"Washington, TN",TN,27740.0,"Johnson City, TN",36.2954,37659,-82.4902
6832,,25027.0,"Worcester, MA",MA,49340.0,"Worcester, MA-CT",42.4986,01451,-71.5753
6833,,6047.0,"Merced, CA",CA,32900.0,"Merced, CA",37.0627,93635,-120.8544
6834,,29037.0,"Cass, MO",MO,28140.0,"Kansas City, MO-KS",38.6419,64701,-94.3285
6835,,12099.0,"Palm Beach, FL",FL,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",26.7832,33404,-80.0638
6836,,48015.0,"Austin, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",29.6397,77485,-96.0456
6837,,34035.0,"Somerset, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.4173,08558,-74.6938
6838,,49035.0,"Salt Lake, UT",UT,41620.0,"Salt Lake City, UT",40.6596,84123,-111.9193
6839,,25015.0,"Hampshire, MA",MA,44140.0,"Springfield, MA",42.2668,01027,-72.669
6840,,36061.0,"New York, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7685,10021,-73.9588
6841,,34027.0,"Morris, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.8456,07869,-74.5725
6842,,49021.0,"Iron, UT",UT,16260.0,"Cedar City, UT",37.6775,84720,-113.0619
6843,,12095.0,"Orange, FL",FL,36740.0,"Orlando-Kissimmee-Sanford, FL",28.6255,32751,-81.3646
6844,,6071.0,"San Bernardino, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",34.0498,92337,-117.4706
6845,,41071.0,"Yamhill, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.1977,97114,-123.0753
6846,,32003.0,"Clark, NV",NV,29820.0,"Las Vegas-Henderson-Paradise, NV",36.2589,89031,-115.1718
6847,,45013.0,"Beaufort, SC",SC,25940.0,"Hilton Head Island-Bluffton-Beaufort, SC",32.3823,29906,-80.7603
6848,,39093.0,"Lorain, OH",OH,17460.0,"Cleveland-Elyria, OH",41.3964,44039,-82.0033
6849,,36119.0,"Westchester, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.9927,10583,-73.7995
6850,,26125.0,"Oakland, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.7239,48346,-83.4232
6851,,25009.0,"Essex, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.5796,01944,-70.7674
6852,,21157.0,"Marshall, KY",KY,,,36.8806,42025,-88.3548
6853,,42003.0,"Allegheny, PA",PA,38300.0,"Pittsburgh, PA",40.3323,15241,-80.081
6854,,42029.0,"Chester, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",40.0468,19355,-75.531
6855,,8013.0,"Boulder, CO",CO,14500.0,"Boulder, CO",39.998,80026,-105.0963
6856,,16001.0,"Ada, ID",ID,14260.0,"Boise City, ID",43.6023,83712,-116.1649
6857,,26121.0,"Muskegon, MI",MI,34740.0,"Muskegon, MI",43.1443,49415,-86.1388
6858,,8031.0,"Denver, CO",CO,19740.0,"Denver-Aurora-Lakewood, CO",39.7584,80207,-104.9177
6859,,39113.0,"Montgomery, OH",OH,19380.0,"Dayton, OH",39.7982,45426,-84.3211
6860,,6019.0,"Fresno, CA",CA,23420.0,"Fresno, CA",36.6207,93725,-119.7308
6861,,19193.0,"Woodbury, IA",IA,43580.0,"Sioux City, IA-NE-SD",42.4972,51101,-96.4029
6862,,34027.0,"Morris, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7968,07961,-74.4815
6863,,34013.0,"Essex, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7228,07041,-74.3015
6864,,48409.0,"San Patricio, TX",TX,18580.0,"Corpus Christi, TX",28.0339,78387,-97.5196
6865,,9001.0,"Fairfield, CT",CT,14860.0,"Bridgeport-Stamford-Norwalk, CT",41.3089,06875,-73.3637
6866,,1031.0,"Coffee, AL",AL,21460.0,"Enterprise, AL",31.3408,36330,-85.8421
6867,,8005.0,"Arapahoe, CO",CO,19740.0,"Denver-Aurora-Lakewood, CO",39.5814,80122,-104.9557
6868,,25013.0,"Hampden, MA",MA,44140.0,"Springfield, MA",42.1151,01089,-72.6411
6869,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.9022,90651,-118.0817
6870,,21021.0,"Boyle, KY",KY,19220.0,"Danville, KY",37.6465,40422,-84.7747
6871,,27009.0,"Benton, MN",MN,41060.0,"St. Cloud, MN",45.604,56379,-94.1591
6872,,53033.0,"King, WA",WA,42660.0,"Seattle-Tacoma-Bellevue, WA",47.7377,98133,-122.3431
6873,,6111.0,"Ventura, CA",CA,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",34.4451,93023,-119.2565
6874,,27163.0,"Washington, MN",MN,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",45.2685,55025,-92.9749
6875,,26075.0,"Jackson, MI",MI,27100.0,"Jackson, MI",42.2545,49201,-84.3875
6876,,8041.0,"El Paso, CO",CO,17820.0,"Colorado Springs, CO",38.9541,80831,-104.5472
6877,,8069.0,"Larimer, CO",CO,22660.0,"Fort Collins, CO",40.2993,80513,-105.1055
6878,,22019.0,"Calcasieu, LA",LA,29340.0,"Lake Charles, LA",30.1244,70607,-93.1835
6879,,10005.0,"Sussex, DE",DE,41540.0,"Salisbury, MD-DE",38.679,19947,-75.3932
6880,,19013.0,"Black Hawk, IA",IA,47940.0,"Waterloo-Cedar Falls, IA",42.5149,50703,-92.3269
6881,,29113.0,"Lincoln, MO",MO,41180.0,"St. Louis, MO-IL",39.0012,63379,-90.9624
6882,,18019.0,"Clark, IN",IN,31140.0,"Louisville/Jefferson County, KY-IN",38.4568,47111,-85.6606
6883,,27123.0,"Ramsey, MN",MN,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",44.9806,55108,-93.1771
6884,,47037.0,"Davidson, TN",TN,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",36.1379,37210,-86.741
6885,,26147.0,"St. Clair, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.9135,48040,-82.4813
6886,,34015.0,"Gloucester, NJ",NJ,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8457,08086,-75.1943
6887,,48257.0,"Kaufman, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.7491,75126,-96.4598
6888,,39017.0,"Butler, OH",OH,17140.0,"Cincinnati, OH-KY-IN",39.3402,45069,-84.3998
6889,,17031.0,"Cook, IL",IL,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",41.8347,60402,-87.7914
6890,,6087.0,"Santa Cruz, CA",CA,42100.0,"Santa Cruz-Watsonville, CA",37.0597,95066,-122.0152
6891,,45091.0,"York, SC",SC,16740.0,"Charlotte-Concord-Gastonia, NC-SC",35.1065,29710,-81.2201
6892,,6059.0,"Orange, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.7346,92782,-117.7869
6893,,1073.0,"Jefferson, AL",AL,13820.0,"Birmingham-Hoover, AL",33.409,35020,-86.9475
6894,,6097.0,"Sonoma, CA",CA,42220.0,"Santa Rosa, CA",38.5443,95492,-122.8073
6895,,42055.0,"Franklin, PA",PA,16540.0,"Chambersburg-Waynesboro, PA",39.9313,17201,-77.6579
6896,,27053.0,"Hennepin, MN",MN,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",44.9382,55364,-93.6561
6897,,48441.0,"Taylor, TX",TX,10180.0,"Abilene, TX",32.4487,79604,-99.7331
6898,,13115.0,"Floyd, GA",GA,40660.0,"Rome, GA",34.2837,30165,-85.2231
6899,,37133.0,"Onslow, NC",NC,27340.0,"Jacksonville, NC",34.6909,28547,-77.3614
6900,,48215.0,"Hidalgo, TX",TX,32580.0,"McAllen-Edinburg-Mission, TX",26.1671,78537,-98.0529
6901,,26065.0,"Ingham, MI",MI,29620.0,"Lansing-East Lansing, MI",42.7008,48910,-84.549
6902,,51131.0,"Northampton, VA",VA,,,37.2799,23310,-75.9721
6903,,6071.0,"San Bernardino, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",34.1132,92376,-117.3771
6904,,49043.0,"Summit, UT",UT,44920.0,"Summit Park, UT",40.8405,84017,-111.3228
6905,,25007.0,"Dukes, MA",MA,47240.0,"Vineyard Haven, MA",41.3889,02539,-70.5339
6906,,9009.0,"New Haven, CT",CT,35300.0,"New Haven-Milford, CT",41.28,06405,-72.8106
6907,,21083.0,"Graves, KY",KY,32460.0,"Mayfield, KY",36.7327,42066,-88.6506
6908,,6067.0,"Sacramento, CA",CA,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",38.5762,95811,-121.488
6909,,13077.0,"Coweta, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.3696,30263,-84.8194
6910,,13225.0,"Peach, GA",GA,47580.0,"Warner Robins, GA",32.5496,31030,-83.8887
6911,,12109.0,"Saint Johns, FL",FL,27260.0,"Jacksonville, FL",30.011,32095,-81.4108
6912,,42041.0,"Cumberland, PA",PA,25420.0,"Harrisburg-Carlisle, PA",40.1449,17007,-77.1195
6913,,48071.0,"Chambers, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",29.662,77514,-94.593
6914,,42091.0,"Montgomery, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",40.3911,18073,-75.4866
6915,,18157.0,"Tippecanoe, IN",IN,29200.0,"Lafayette-West Lafayette, IN",40.444,47906,-86.9237
6916,,17097.0,"Lake, IL",IL,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",42.1614,60010,-88.1383
6917,,13017.0,"Ben Hill, GA",GA,22340.0,"Fitzgerald, GA",31.7248,31750,-83.2495
6918,,28049.0,"Hinds, MS",MS,27140.0,"Jackson, MS",32.3411,39056,-90.3229
6919,,55139.0,"Winnebago, WI",WI,36780.0,"Oshkosh-Neenah, WI",44.0686,54903,-88.6449
6920,,18011.0,"Boone, IN",IN,26900.0,"Indianapolis-Carmel-Anderson, IN",40.0449,46052,-86.4641
6921,,39025.0,"Clermont, OH",OH,17140.0,"Cincinnati, OH-KY-IN",39.0753,45176,-84.0432
6922,,23007.0,"Franklin, ME",ME,,,44.6653,04938,-70.1329
6923,,24031.0,"Montgomery, MD",MD,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",39.0003,20814,-77.1022
6924,,26163.0,"Wayne, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.3756,48239,-83.2889
6925,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.9464,90670,-118.0838
6926,,13123.0,"Gilmer, GA",GA,,,34.6775,30540,-84.4812
6927,,9009.0,"New Haven, CT",CT,35300.0,"New Haven-Milford, CT",41.597,06716,-72.9828
6928,,39173.0,"Wood, OH",OH,45780.0,"Toledo, OH",41.5429,43551,-83.5927
6929,,4005.0,"Coconino, AZ",AZ,22380.0,"Flagstaff, AZ",35.1859,86001,-111.662
6930,,20091.0,"Johnson, KS",KS,28140.0,"Kansas City, MO-KS",39.0417,66203,-94.7202
6931,,41059.0,"Umatilla, OR",OR,25840.0,"Hermiston-Pendleton, OR",45.845,97838,-119.2849
6932,,15003.0,"Honolulu, HI",HI,46520.0,"Urban Honolulu, HI",21.3532,96818,-157.9269
6933,,20055.0,"Finney, KS",KS,23780.0,"Garden City, KS",37.9769,67846,-100.8621
6934,,18083.0,"Knox, IN",IN,47180.0,"Vincennes, IN",38.6734,47591,-87.5098
6935,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",34.0289,91744,-117.9373
6936,,48113.0,"Dallas, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.9503,75254,-96.819
6937,,48309.0,"McLennan, TX",TX,47380.0,"Waco, TX",31.5536,76714,-97.2032
6938,,39089.0,"Licking, OH",OH,18140.0,"Columbus, OH",40.0009,43062,-82.6687
6939,,49005.0,"Cache, UT",UT,30860.0,"Logan, UT-ID",41.7759,84341,-111.8068
6940,,1003.0,"Baldwin, AL",AL,19300.0,"Daphne-Fairhope-Foley, AL",30.4222,36536,-87.7064
6941,,47157.0,"Shelby, TN",TN,32820.0,"Memphis, TN-MS-AR",35.1497,38105,-90.033
6942,,41051.0,"Multnomah, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.5472,97230,-122.5001
6943,,39113.0,"Montgomery, OH",OH,19380.0,"Dayton, OH",39.877,45322,-84.3319
6944,,39151.0,"Stark, OH",OH,15940.0,"Canton-Massillon, OH",40.8477,44641,-81.2595
6945,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",34.0176,90401,-118.4907
6946,,37023.0,"Burke, NC",NC,25860.0,"Hickory-Lenoir-Morganton, NC",35.7507,28680,-81.6953
6947,,54061.0,"Monongalia, WV",WV,34060.0,"Morgantown, WV",39.6505,26505,-79.944
6948,,25021.0,"Norfolk, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.2395,02025,-70.8128
6949,,35045.0,"San Juan, NM",NM,22140.0,"Farmington, NM",36.7412,87401,-108.1797
6950,,26029.0,"Charlevoix, MI",MI,,,45.2052,49712,-85.0183
6951,,42133.0,"York, PA",PA,49620.0,"York-Hanover, PA",40.0964,17019,-77.0339
6952,,18141.0,"St. Joseph, IN",IN,43780.0,"South Bend-Mishawaka, IN-MI",41.7051,46552,-86.4838
6953,,39023.0,"Clark, OH",OH,44220.0,"Springfield, OH",39.9242,45502,-83.8088
6954,,39035.0,"Cuyahoga, OH",OH,17460.0,"Cleveland-Elyria, OH",41.501,44124,-81.4694
6955,,53053.0,"Pierce, WA",WA,42660.0,"Seattle-Tacoma-Bellevue, WA",47.228,98466,-122.5396
6956,,25023.0,"Plymouth, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",41.6618,02739,-70.8164
6957,,22109.0,"Terrebonne, LA",LA,26380.0,"Houma-Thibodaux, LA",29.5601,70363,-90.6917
6958,,44007.0,"Providence, RI",RI,39300.0,"Providence-Warwick, RI-MA",41.8415,02918,-71.4404
6959,,9013.0,"Tolland, CT",CT,25540.0,"Hartford-West Hartford-East Hartford, CT",41.9661,06076,-72.2899
6960,,8097.0,"Pitkin, CO",CO,24060.0,"Glenwood Springs, CO",39.2212,81615,-106.932
6961,,42071.0,"Lancaster, PA",PA,29540.0,"Lancaster, PA",39.967,17584,-76.2752
6962,,8041.0,"El Paso, CO",CO,17820.0,"Colorado Springs, CO",39.0487,80921,-104.814
6963,,34031.0,"Passaic, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.897,07503,-74.1573
6964,,47093.0,"Knox, TN",TN,28940.0,"Knoxville, TN",35.858,37922,-84.1194
6965,,6065.0,"Riverside, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",33.9282,92220,-116.8899
6966,,53061.0,"Snohomish, WA",WA,42660.0,"Seattle-Tacoma-Bellevue, WA",48.2011,98292,-122.378
6967,,23005.0,"Cumberland, ME",ME,38860.0,"Portland-South Portland, ME",43.8009,04096,-70.175
6968,,6051.0,"Mono, CA",CA,,,37.6094,93546,-118.8656
6969,,48497.0,"Wise, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",33.2351,76234,-97.574
